label,file_type,source_class,fileSize_log10,shannonEntropy,isExecutable,isScript,isDLL,nullByteRatio,printableAsciiRatio,highByteRatio,byteMean,byteStdDev,controlCharRatio,whitespaceRatio,uniqueByteCount,longestNullRun,entropyFirstQuarter,entropyLastQuarter,isPE,peNumSections,peMaxSectionEntropy,peCodeSectionRatio,peEntryPointInCode,peHasDebugInfo,peImportCount,peExportCount,peResourceRatio,peSectionNameAnomaly,peTimestampAnomaly,peVirtualSizeRatio,stringCount,stringDensity,avgStringLength,maxStringLength,suspiciousStringCount,urlCount,ipAddressCount,registryPathCount,base64StringCount,hashPartialMatch
0,pe_binary,synthetic_benign,5.1060652388136605,5.2409164934479335,1.0,0.0,1.0,0.13626689013769297,0.17255509476516892,0.3948644908387743,0.3980654636497179,0.5637468746213081,0.008981205803144484,0.06409575572967982,0.968486795943431,0.013093811276736944,0.8500688823721061,0.7254748390373229,1.0,0.2478997131834305,0.6942944547750308,0.36033047927407424,1.0,0.0,0.18869680110674406,0.0,0.049797197348122366,0.0,0.0,0.14515367544854768,2.742013790169759,0.1587840148474245,0.11029985260381059,0.12459428324210642,0.029209854939585667,0.0,0.0,0.0,0.034109898381177776,0.0
1,web_content,suspicious,3.6712654329471586,4.99329313689086,0.0,0.0,0.0,0.0,0.9769771903645278,0.0019185674696226818,0.30680359971743976,0.27114478610664017,0.0,0.2300149221914304,0.34765625,0.0,4.731302166990893,4.85195433192986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.99563519459755,0.9769771903645278,0.46765306122448974,0.21,0.0,1.0,0.2,0.0,0.6,0.0
0,text_data,synthetic_benign,3.586525806015024,4.700121880638721,0.0,0.0,0.0,0.03822266314570549,0.8331248038159336,0.028456083217765868,0.35069288695295436,0.18458568602978592,0.005000247719880092,0.14453724043152227,0.4507681287087394,0.0024743138820031386,0.42134176567839615,0.5852943506553349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7119974924214547,0.6932044303066364,0.11263896127100645,0.05088976642895685,0.0,0.019821471726729243,0.0,0.0,0.0,0.0
1,pe_binary,synthetic_malware,5.711473905783586,7.664649988210025,1.0,0.0,1.0,0.06503524998642515,0.09874404134048817,0.6890731832887018,0.4546029526613875,0.6235782935784129,0.03270720799185567,0.004827855398578438,0.9916729823869327,0.0009019871290943832,0.8644498572382961,0.8311697281493889,1.0,0.1051677854437795,0.9217230125310462,0.08295264626638582,1.0,0.0,0.037854223914455594,0.0,0.02945533125843939,1.0,0.0,0.9064523452339794,1.2320519540041106,0.017316637624559206,0.07389881247503412,0.03820071235200134,0.10427853094503821,0.0,0.0,0.0,0.1721681687730342,0.0
1,pe_binary,synthetic_malware,4.487873155823025,5.9160128379474965,1.0,0.0,0.0,0.14122152290163653,0.23358106985388344,0.29085309796206144,0.47787239278544297,0.5483441721926778,0.030048408829609588,0.03881527736777084,0.8984518229377466,0.00040127133754478544,0.587316049520209,0.6150168029059819,1.0,0.12109353678634427,0.6237750398483481,0.25096622435323546,1.0,0.0,0.736362272067471,0.0,0.10455103321181737,0.0,0.0,0.2102431685599357,2.213994422763886,0.10044028164558869,0.1351029126149988,0.2740415556674981,0.40558509301781276,0.2015941318982266,0.1615214424999894,0.1235963891450142,0.18790909445042808,0.0
0,text_data,synthetic_benign,3.26100184041784,3.8866073870865785,0.0,0.0,0.0,0.031127894390392482,0.9504705413609915,0.03072868754677436,0.3067805174024404,0.3163870429329693,0.010853090295435441,0.14375221917269237,0.2960630645352021,0.0003988618268862946,0.5515735319343773,0.5507900480276485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.560361632507476,0.6607059941759139,0.09410664668947112,0.024731920510341624,0.0,0.04834876350583159,0.0,0.0,0.0,0.0
1,pe_binary,synthetic_malware,6.35161016737221,7.225187320592095,1.0,0.0,0.0,0.07382014740806993,0.08585325251170298,0.5872698614516916,0.43079302026950816,0.49401428518728685,0.04138715018308011,0.011914172124647467,0.9905274015603895,0.0013620205941996964,0.9566258979365624,0.863490392942969,1.0,0.2207821023348118,0.904723127902148,0.062719694071484,1.0,0.0,0.0,0.0,0.0062570561952075224,1.0,1.0,0.6702274387113437,1.2033339548743336,0.06307276377181327,0.048552820166547404,0.03090597798965803,0.14581641661415187,0.0,0.0,0.0,0.1569944045204917,0.0
1,pe_binary,synthetic_malware,4.526592589963817,7.6665026231262425,1.0,0.0,0.0,0.034228752209287255,0.07143577766201821,0.40778421290549227,0.5270777040347573,0.6241899394383105,0.035158989363260285,0.008056915152192364,0.9992262853579847,0.00103683372927466,0.9308509595346595,0.9121449677967647,1.0,0.1921296318290284,0.9654349782263757,0.008087623789315754,0.0,0.0,0.0145509210256317,0.0,0.0,1.0,1.0,0.7053026157065431,0.7535757537645449,0.08373099831505332,0.07626836597401208,0.031701235856131174,0.0,0.0,0.0,0.0,0.0006489522988401275,0.0
0,text_data,synthetic_benign,5.960071232522536,4.925932485556062,0.0,0.0,0.0,0.01480635097501504,0.7539465871558616,0.005942132376118228,0.3749580160644766,0.09960281848926866,0.008813431885002313,0.20358654986314478,0.2080559956366177,0.0011436455831468138,0.49060200692589295,0.5647578334208938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0766037084409272,0.5646695063658922,0.08649173345722559,0.056690027915501685,0.0,0.07205450299321221,0.0,0.0,0.0,0.0
1,pe_binary,synthetic_malware,4.929402008397765,7.774977659079486,1.0,0.0,0.0,0.07320200980686974,0.219472583463412,0.42884493055477524,0.4890339918843697,0.6426293083571935,0.0,0.0,0.9811177087570628,0.004001792443309782,0.8175016888112115,0.8962233327942721,1.0,0.32540831237728685,0.9587772414771321,0.1838354632676153,1.0,0.0,0.021685550489955987,0.0,0.010983174118504245,1.0,1.0,0.8642542688141412,1.1930269055264517,0.044615760106350384,0.047466398786689866,0.04205005936713829,0.12570865517864518,0.0,0.0,0.0,0.017964774040109835,0.0
0,text_data,synthetic_benign,4.005565325829313,4.767713562379201,0.0,0.0,0.0,0.029463267224891163,0.9101635569438485,0.02979602430983328,0.3519701529946796,0.2344256577076485,0.010150029350956791,0.12659665991128397,0.3904119238581864,0.0015692540846585208,0.5373854219007989,0.49226315908511326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9735045992536646,0.606832953988924,0.08144356934915808,0.035961803361517164,0.0,0.04836510424942558,0.0,0.0,0.0,0.0
1,pe_binary,synthetic_malware,5.253772857104879,7.801849065831995,1.0,0.0,0.0,0.07796886989683366,0.15812300324276402,0.39469216123129236,0.34025846850698516,0.5974897809164672,0.04604720066113384,0.011014847434037139,0.9981296754014528,8.41358527965924e-06,0.9318210501148336,0.9521190083030743,1.0,0.09801134576509084,0.9270749320297325,0.051578954058275825,1.0,0.0,0.012678978263264154,0.0,0.016265771431313854,1.0,1.0,0.7238632189013015,1.081949114060016,0.038349388872048515,0.023013079812307293,0.026825651744455295,0.10921056327527626,0.0,0.0,0.0,0.09004982696130812,0.0
1,pe_binary,synthetic_malware,5.046983522738883,6.884905928119749,1.0,0.0,0.0,0.1205844903714487,0.07716550669091236,0.4636646982929153,0.543407278349512,0.4900955659560523,0.06368297902907669,0.005505427633044033,0.9982410034442687,0.0003150686099065419,0.927693884453282,0.9375752621234286,1.0,0.26825220837532976,0.9587196065117092,0.16333413026289004,0.0,0.0,0.09490375294076758,0.0,0.04737412606749381,1.0,1.0,0.8559444278241343,0.8814465990163013,0.0346872979827992,0.07740871331147732,0.03388806215645925,0.11850819020946018,0.0,0.0,0.0,0.10292346838745342,0.0
1,pe_binary,synthetic_malware,4.834355179753979,7.69830591750891,1.0,0.0,1.0,0.03155266239133278,0.12881604632488158,0.4074931330890338,0.5462175170009684,0.5665654276724649,0.020634514554876072,0.013087765999899185,0.9849283495781027,0.00010933818634161017,0.9305016799103781,0.8952664793429286,1.0,0.1562093020388491,0.927536968684966,0.08769586571572935,0.0,0.0,0.06731961199957984,0.0,0.0054488274416145364,1.0,0.0,0.7784156162005724,0.840223515539286,0.039196548840845766,0.06080521998015807,0.0,0.13713518204094174,0.0,0.0,0.0,0.09942374795057979,0.0
0,text_data,synthetic_benign,3.982176000795712,5.191529952859535,0.0,0.0,0.0,0.018783955182992224,0.8761059545131584,0.019267533373013516,0.28205855553876913,0.2692276092171151,0.005614700911377908,0.17404132438404774,0.21914273700410464,0.001789130058403008,0.7058409890024283,0.5554709549122452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3145963101296982,0.6744407918985562,0.07911151894150588,0.10205856657234844,0.0,0.04215871393042311,0.0,0.0,0.0,0.0
0,pe_binary,synthetic_benign,6.588239462339345,6.767863578757844,1.0,0.0,0.0,0.13096277130144535,0.22417400792281172,0.37375980146507476,0.45051313876657284,0.5316200816553773,0.013370573423534735,0.04227232234009185,0.9271232963297793,0.01687770713715375,0.7487972422828189,0.7216147387974983,1.0,0.2857622247809488,0.7290029144417558,0.4259883023535015,1.0,1.0,0.24300148139774363,1.0,0.16568203745634164,0.0,0.0,0.03877588486708832,3.2033978234796208,0.18466803510459953,0.025701160980210205,0.08007181352533757,0.0,0.0,0.0,0.0,0.017731902784942067,0.0
1,pe_binary,synthetic_malware,5.5139254134158175,6.9844709431963645,1.0,0.0,1.0,0.07903901280022024,0.0812559843617042,0.36688812212200705,0.4908514774101838,0.6716914744819205,0.044156887073520446,0.018064483348975716,0.9902056391940778,0.0031752915709811723,1,0.9309615245609919,1.0,0.2576103499357319,0.9312830443647248,0.12226891347733558,0.0,0.0,0.16269388630476495,0.0,0.012303579597370311,1.0,0.0,0.9217862632219747,1.1455877079462249,0.018894126241493184,0.06288140238893558,0.03802835266163722,0.05789066661260302,0.0,0.0,0.0,0.13013863304446668,0.0
1,pe_binary,synthetic_malware,5.221804944023144,5.128828916364515,1.0,0.0,0.0,0.1331500249511811,0.1194294478305884,0.29436857777118763,0.5398488298535948,0.5439438545530714,0.0010158413780194213,0.03263843649838102,0.9929901485627167,0.008860020306725737,0.845095372705289,0.6445449515538302,1.0,0.28343458117184456,0.685817931391009,0.25090577120527335,1.0,0.0,0.4129045026949607,0.0,0.12635152505237496,1.0,1.0,0.10537140012284493,2.666710856701136,0.10481771240103806,0.1335093494928154,0.1543880933882177,0.6234350322496133,0.34777697677511,0.2801377897155003,0.1850689769773929,0.1455904728333444,0.0
1,script,suspicious,3.607776603741693,5.310125951509753,0.0,1.0,0.0,0.0,0.9748334566987417,0.0007401924500370096,0.3292482450665931,0.2557923904870026,0.0,0.1384159881569208,0.3125,0.0,5.064416352313593,5.1112233284045265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9030899869919435,0.9723661485319517,0.4988607594936709,0.166,0.3,0.8,0.6,0.4,0.0,0.0
1,pe_binary,synthetic_malware,5.506143163620144,4.737056542371963,1.0,0.0,1.0,0.08211170305880494,0.2441624479100192,0.3505268241205459,0.4271211814465744,0.4444657304228157,0.01420286543628818,0.018930361519794082,0.8828568294570346,0.0019312204353468744,0.8279358977415209,0.6629078277623002,1.0,0.3079773027117458,0.7511021063079577,0.2647856297785062,1.0,0.0,0.4944110011414157,0.0,0.13658480275066187,1.0,1.0,0.10461350615121558,2.5603833192477294,0.05691907422059067,0.14558828139251673,0.06863897509839609,0.5734244481285067,0.41060879217064145,0.17278572631450478,0.26366374728886743,0.2079582562010635,0.0
1,pe_binary,synthetic_malware,5.590799338352297,5.09710540030661,1.0,0.0,0.0,0.09157181112245416,0.20012501203357513,0.3707143431503693,0.501382934568365,0.5969539887968179,0.009532848165532426,0.027235614640399287,0.9173009626481623,0.0076373659880079325,0.7368633001739154,0.7518445869935827,1.0,0.35720970482313186,0.9638296052006267,0.341796549769984,1.0,0.0,0.5269566433155386,0.0,0.11086604042901711,1.0,0.0,0.15959245676372108,2.173666549131289,0.09970401294829147,0.11725993011789433,0.12738017167558655,0.41828336967617985,0.3429718686043063,0.18183150161610742,0.522194825986053,0.13358796534468018,0.0
1,pe_binary,synthetic_malware,5.072530371936027,6.37321071697964,1.0,0.0,0.0,0.07060422654789869,0.3031469567319389,0.45190521306363757,0.5228803312686588,0.5355757883009659,0.02348490313916985,0.028912047406086872,0.7846985807779594,0.0030486572102347864,0.7552772095935226,0.5600415105617328,1.0,0.5058315631274066,0.8012530386872774,0.3094517580117399,1.0,0.0,0.5357314327012711,0.0,0.10993440797587029,1.0,0.0,0.23514017811774118,2.319741686094375,0.1615376838569202,0.15203741620064132,0.24769807765318122,0.861363769491007,0.34094583588865623,0.45197273220619494,0.6151041060009262,0.11125126880855929,0.0
1,pe_binary,synthetic_malware,4.953190640705789,6.940374288507669,1.0,0.0,1.0,0.05621164736105726,0.011750129602840331,0.6446846928846561,0.4822596654913026,0.6546882627397118,0.03589345470992691,0.013349396444984995,0.9944739936439554,0.00036535208044348704,0.8591692639578568,0.8650117118135101,1.0,0.1720249171616,0.9371075271101471,0.10634804891933819,0.0,0.0,0.05499052631288468,0.0,0.026111717623587244,1.0,0.0,0.6669874416093331,0.5359297955200999,0.02775769417304268,0.05702474216936557,0.06178329937484005,0.0943684345913423,0.0,0.0,0.0,0.12225303159312606,0.0
1,pe_binary,synthetic_malware,4.865555274501209,8.066183927123651,1.0,0.0,1.0,0.028869280225627684,0.14302161109244743,0.5224619039794267,0.5665806377213005,0.6163333907281686,0.024005490508414037,0.0009752193689047846,0.9996497272444209,0.0017115478766756677,0.893011058315138,0.8551459349777497,1.0,0.14462271466111828,0.9307352390741909,0.07412245901163361,1.0,0.0,0.06117081324118687,0.0,0.017074770672611095,1.0,0.0,0.6378476580838026,1.165983676887132,0.01177682393703669,0.05970839341467264,0.048714867583958654,0.0970713735158405,0.0,0.0,0.0,0.14239949997424906,0.0
1,pe_binary,synthetic_malware,5.388041265393887,5.180663048478767,1.0,0.0,1.0,0.07640947089524427,0.4003829716040361,0.31547886582140344,0.4640862404711358,0.5760137760668128,0.021926525264534993,0.03991494727400413,0.8895648092703082,0.007964008574316,0.8005400042789325,0.6313342610477289,1.0,0.3076253836728652,0.7658710726705412,0.2555481637240367,1.0,0.0,0.6069639669722414,0.0,0.17863981108084187,1.0,0.0,0.0,1.9511062412337004,0.05621156411629563,0.1934354555478923,0.17177775693929606,0.6460943981165936,0.25275076837681204,0.22426806919328554,0.42253683490221694,0.24091571001151324,0.0
1,script,synthetic_malware,3.7307663715754407,5.771942508960552,0.0,1.0,0.0,0.004180851459747938,0.8989217162078189,0.002138254243605888,0.3310162916404014,0.2593896766382967,0.003011813249293961,0.06628220196334392,0.310525035415096,0.0011231990938089034,0.688825920694443,0.6580524293184162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7050081605839975,0.5590942161086235,0.261264809250386,0.25097209759243144,0.49891083413255255,0.054183011731378544,0.1688754981146215,0.20209767537522083,0.09314100999425451,0.0
0,text_data,synthetic_benign,1.7824317069391529,4.805392420599622,0.0,0.0,0.0,0.021258115792400605,0.7946244249198602,0.010684714079020243,0.30561899143934035,0.2502480782216313,0.013649832151843209,0.17336397741095683,0.29802938809862384,0.0007799883727750753,0.5806820195902094,0.5529408934228587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4092814795928157,0.5841402810289127,0.08948157030661795,0.03138416031125721,0.0,0.13152997024748012,0.0,0.0,0.0,0.0
1,pe_binary,synthetic_malware,5.005888887233768,7.023926013091716,1.0,0.0,1.0,0.06556624553739537,0.1437928879682802,0.28791888011679634,0.5273380358983537,0.5791504321496963,0.035313952059201,0.03814765218013157,0.9761252865627561,0.003525174379628007,0.6003931124867183,0.5991627332757304,1.0,0.36414063723042406,0.8273127017198922,0.3657591447312206,1.0,0.0,0.482591612653557,0.0,0.15707617660306727,0.0,1.0,0.13101237252466605,2.56295634119253,0.13535245561902323,0.059925743159249284,0.14834696317292603,0.538884791034151,0.22167224217802545,0.16885076221805756,0.45168257671858947,0.19285085325259185,0.0
0,pe_binary,synthetic_benign,5.114444197896428,4.769522576330184,1.0,0.0,1.0,0.15486254541285324,0.17608502183914865,0.3336128202867996,0.3592338712987829,0.5721582707842624,0.021173632137354348,0.06472017267440022,0.9110529196359378,0.007810135107299431,0.5763995125199727,0.7580688350949158,1.0,0.1269314998678357,0.660808552286301,0.3486266185656489,1.0,0.0,0.3681301668194589,0.0,0.18396414961714302,0.0,0.0,0.06673930250415602,2.620743863588323,0.1903117810436919,0.10302183357984182,0.14143474395294556,0.036615788142003586,0.0,0.0,0.0,0.031642721519511266,0.0
1,pe_binary,synthetic_malware,5.388615505849249,5.798733749348426,1.0,0.0,1.0,0.10054987513658102,0.32250948912507327,0.34382697628581954,0.36920686227363003,0.598121099016714,0.028081449389683107,0.039685945514426745,0.9251997578301107,0.0,0.7583427536004484,0.7892224655533926,1.0,0.4499130368893942,0.7611008915149048,0.15653364347069865,1.0,0.0,0.615909408120839,0.0,0.12750468418961547,0.0,1.0,0.21951874197811333,1.8465073234482097,0.12570538054239008,0.06531001838129803,0.11513800629607628,0.6255542644998484,0.235637110426565,0.23862576793222,0.4367083406286889,0.0667678411522516,0.0
1,pe_binary,synthetic_malware,6.146693169739073,5.40304420489089,1.0,0.0,1.0,0.07396039755977249,0.03205892112473993,0.3413672015433359,0.4454256660609577,0.5663553633581222,0.02296024366560727,0.028889334647755397,0.908233814275359,0.0036590430363230117,0.8195560825460769,0.5903997185545264,1.0,0.3612998932343979,0.774357376100919,0.145899878952227,1.0,0.0,0.7568403648976535,0.0,0.06566514585961516,1.0,1.0,0.11577752911667992,2.4033015914209295,0.1559162930328215,0.14158149736073716,0.20651308467529556,0.592783352352982,0.24285752829563467,0.30242101180628655,0.3385969335399913,0.2777794853257659,0.0
0,text_data,synthetic_benign,4.296113214698491,3.9507665827371112,0.0,0.0,0.0,0.016110660230068647,0.9802201710435438,0.0018308483162482354,0.29706122816881997,0.22740088754525592,0.009312114471586067,0.1432637101669212,0.0,0.0006685693842915551,0.6680169082170877,0.4499462222454556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.42647123268905,0.7774582317941224,0.10805156642996974,0.032416317888059945,0.0,0.03956784279726043,0.0,0.0,0.0,0.0
1,script,synthetic_malware,2.8025547497655348,5.426342029190333,0.0,1.0,0.0,0.0013225763124775983,0.8181628622412366,0.013139383302437474,0.29972426193957635,0.11938102537255284,0.013256399396911384,0.1969166424395435,0.3982735198329353,0.0,0.5599174899168978,0.5833934117881098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8034203326239355,0.7075473853156036,0.15352930203781823,0.4308989661654271,0.4811179450428086,0.0,0.01387848326053856,0.3237048030454895,0.45150766290463823,0.0
1,script,synthetic_malware,3.022321725176967,4.850754020749029,0.0,1.0,0.0,0.009915920725059892,0.9036306426396946,0.00924654932409849,0.38265592083577327,0.2481054068958465,0.017804840131769372,0.1617753784713327,0.28903648883047856,0.0,0.5305187304907558,0.6170011260877528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7646234695399874,0.6778873307603908,0.051655501713785634,0.23494523657056415,0.5186212226977883,0.24449229495474178,0.13884926092636773,0.39597217097468956,0.7972631543634863,0.0
1,script,synthetic_malware,3.1099953577691783,5.273760141627611,0.0,1.0,0.0,0.015266094623124782,0.8534285857977105,0.0059770450814523495,0.3084141348264765,0.1639520408165021,0.009460068817059797,0.19357100354834042,0.39725298231485495,0.0008815706354222613,0.5495574586667897,0.4682545562193037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0527179906294126,0.4764911932757323,0.1711084699038919,0.266289483787081,0.23536900941337993,0.3093611289199853,0.1658336723834439,0.27991203004248466,0.854856978056483,0.0
0,text_data,synthetic_benign,5.876628677563865,4.384520623041008,0.0,0.0,0.0,0.01728905313781314,0.8906552323043547,0.014939038854632315,0.4242629836248448,0.21068380703070239,0.01108984721062549,0.23914801370829228,0.3279251890719816,0.0023382610027192947,0.5009531229337105,0.5508162230891439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7673989370511285,0.7815556425864115,0.0812595246899779,0.031907384145402104,0.0,0.05365142658078483,0.0,0.0,0.0,0.0
1,script,synthetic_malware,3.80120071296792,4.466060156844656,0.0,1.0,0.0,0.012925145955087501,0.9496528673491662,0.007149868769673362,0.41251885919866316,0.19342532392564388,0.009325030286344516,0.14115810633188666,0.43160323329497374,0.0015035637118231506,0.6315520804383504,0.5272897211763344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8553573089657698,0.5746817037169932,0.12692975589973332,0.3494923285212456,0.5473371374958143,0.3415138689936019,0.2811051689152682,0.36183820079814466,0.6110661456177433,0.0
